N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1619.0,KINDEX 중국과창판STAR50,7525.0,0.0,0.00%,0.0
1620.0,KODEX TDF2040액티브,10015.0,75.0,-0.74%,0.0
1621.0,KOSEF 미국ETF산업STOXX,9985.0,65.0,-0.65%,0.0
1622.0,HANARO Fn K-푸드,9360.0,110.0,-1.16%,0.0
1623.0,TIGER 우선주,9850.0,235.0,-2.33%,0.0
1624.0,ARIRANG TDF2050액티브,9955.0,30.0,+0.30%,0.0
1625.0,메리츠 구리 선물 ETN(H),7410.0,155.0,-2.05%,0.0
1626.0,KINDEX 밸류대형,7405.0,190.0,-2.50%,0.0
1627.0,메리츠 은 선물 ETN(H),7405.0,0.0,0.00%,0.0
1628.0,HANARO 글로벌워터MSCI(합성),9255.0,125.0,-1.33%,0.0
1629.0,삼성 구리 선물 ETN(H),7395.0,90.0,-1.20%,0.0
1630.0,HANARO Fn K-반도체,6705.0,240.0,-3.46%,0.0
1631.0,HANARO Fn친환경에너지,8185.0,265.0,-3.14%,0.0
1632.0,하나 KRX300 ETN,7365.0,170.0,-2.26%,0.0
1633.0,TRUE 인버스 2X 유로스탁스50 ETN(H),3675.0,160.0,+4.55%,0.0
1634.0,ARIRANG TDF2040액티브,9785.0,10.0,+0.10%,0.0
1635.0,KOSEF 차이나A50커넥트MSCI,9780.0,0.0,0.00%,0.0
1636.0,KOSEF 블루칩,7320.0,145.0,-1.94%,0.0
1637.0,TREX 200,29215.0,710.0,-2.37%,0.0
1638.0,ARIRANG TDF2030액티브,9715.0,10.0,-0.10%,0.0
1639.0,KBSTAR TDF2030액티브,9635.0,50.0,-0.52%,0.0
1640.0,KODEX 미국채울트라30년선물인버스(H),10295.0,315.0,+3.16%,0.0
1641.0,KODEX Fn웹툰&드라마,4800.0,160.0,-3.23%,0.0
1642.0,삼성 KRX 2차전지 K-뉴딜 ETN,7195.0,230.0,-3.10%,0.0
1643.0,ARIRANG 글로벌D램반도체iSelect,9590.0,45.0,+0.47%,0.0
1644.0,ARIRANG 선진국MSCI(합성 H),8560.0,130.0,-1.50%,0.0
1645.0,삼성 은 선물 ETN(H),7170.0,180.0,-2.45%,0.0
1646.0,동원시스템즈우,27150.0,550.0,-1.99%,5000.0
1647.0,KINDEX 일본TOPIX인버스(합성 H),4210.0,35.0,+0.84%,0.0
1648.0,KINDEX 삼성그룹동일가중,14300.0,185.0,-1.28%,0.0
1649.0,KODEX 차이나메타버스액티브,9520.0,125.0,-1.30%,0.0
1650.0,메리츠 레버리지 미국채30년 ETN(H),7140.0,420.0,-5.56%,0.0
1651.0,KODEX 모멘텀Plus,8905.0,365.0,-3.94%,0.0
1652.0,KBSTAR TDF2050액티브,9475.0,170.0,-1.76%,0.0
1653.0,대신 2X 알루미늄 선물 ETN(H),7105.0,305.0,-4.12%,0.0
1654.0,KBSTAR TDF2040액티브,9470.0,50.0,-0.53%,0.0
1655.0,TIMEFOLIO K컬처액티브,5910.0,200.0,-3.27%,0.0
1656.0,KBSTAR KQ고배당,10875.0,290.0,-2.60%,0.0
1657.0,메리츠 STAR 50 ETN,7050.0,0.0,0.00%,0.0
1658.0,하나 코스닥150 선물 ETN,7000.0,45.0,-0.64%,0.0
1659.0,TIGER 경기방어채권혼합,8720.0,15.0,-0.17%,0.0
1660.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10695.0,95.0,-0.88%,0.0
1661.0,TIGER 이머징마켓MSCI레버리지(합성 H),6080.0,15.0,+0.25%,0.0
1662.0,ARIRANG S&P글로벌인프라,13765.0,20.0,+0.15%,0.0
1663.0,계양전기우,4900.0,0.0,0.00%,500.0
1664.0,KBSTAR KRX300미국달러선물혼합,13715.0,160.0,-1.15%,0.0
1665.0,ARIRANG 글로벌MSCI(합성 H),13275.0,185.0,-1.37%,0.0
1666.0,히어로즈 글로벌리츠이지스액티브,9020.0,190.0,-2.06%,0.0
1667.0,메리츠 국채30년 ETN,6750.0,10.0,-0.15%,0.0
1668.0,ARIRANG K-유니콘투자기업액티브,8985.0,220.0,-2.39%,0.0
1669.0,TRUE 코스닥 150 ETN,6705.0,80.0,-1.18%,0.0
1670.0,SOL KRX기후변화솔루션,8380.0,220.0,-2.56%,0.0
1671.0,KBSTAR 주식혼합,33460.0,480.0,-1.41%,0.0
1672.0,KODEX 밸류Plus,7430.0,165.0,-2.17%,0.0
1673.0,KINDEX 레버리지,4775.0,245.0,-4.88%,0.0
1674.0,TIGER 금은선물(H),8340.0,40.0,-0.48%,0.0
1675.0,마이다스 200커버드콜5%OTM,11100.0,190.0,-1.68%,0.0
1676.0,HANARO Fn K-메타버스MZ,6335.0,315.0,-4.74%,0.0
1677.0,KODEX 국채선물10년인버스,55370.0,95.0,+0.17%,0.0
1678.0,메리츠 레버리지 미국채10년 ETN(H),6620.0,125.0,-1.85%,0.0
1679.0,MASTER 테크미디어텔레콤액티브,6965.0,180.0,-2.52%,0.0
1680.0,TRUE 인버스 유로스탁스50 ETN(H) B,6545.0,145.0,+2.27%,0.0
1681.0,ARIRANG 글로벌인공지능산업MV,8705.0,60.0,+0.69%,0.0
1682.0,ARIRANG 신흥국MSCI인버스(합성 H),12555.0,200.0,+1.62%,0.0
1683.0,TRUE 인버스 나스닥 100 ETN,6520.0,200.0,+3.16%,0.0
1684.0,HANARO Fn조선해운,9265.0,305.0,-3.19%,0.0
1685.0,JW중외제약2우B,63000.0,900.0,-1.41%,2500.0
1686.0,대신 2X 철광석 선물 ETN(H),6480.0,140.0,-2.11%,0.0
1687.0,KODEX MSCI밸류,9240.0,185.0,-1.96%,0.0
1688.0,금강공업우,10950.0,0.0,0.00%,1000.0
1689.0,ARIRANG 심천차이넥스트(합성),10760.0,80.0,-0.74%,0.0
1690.0,KBSTAR KRX300레버리지,9215.0,410.0,-4.26%,0.0
1691.0,KOSEF 코스닥150선물인버스,10400.0,320.0,+3.17%,0.0
1692.0,HANARO 글로벌백신치료제MSCI,9910.0,30.0,+0.30%,0.0
1693.0,HANARO 원자력iSelect,9195.0,395.0,-4.12%,0.0
1694.0,KBSTAR 차이나항셍테크,5595.0,60.0,-1.06%,0.0
1695.0,마이다스 KoreaStock중소형액티브,17140.0,490.0,-2.78%,0.0
1696.0,UNICORN R&D 액티브,9145.0,220.0,-2.35%,0.0
1697.0,HANARO KRX300,12795.0,260.0,-1.99%,0.0
1698.0,KODEX 국채선물3년인버스,53125.0,40.0,-0.08%,0.0
1699.0,미래에셋 인버스 전기전자 Core5 ETN,3185.0,85.0,+2.74%,0.0
1700.0,태양금속우,1930.0,40.0,-2.03%,500.0
1701.0,서울식품우,2860.0,50.0,+1.78%,100.0
1702.0,코리아써키트2우B,8070.0,230.0,-2.77%,500.0
1703.0,WOORI 미국S&P우주항공&디펜스,9030.0,15.0,-0.17%,0.0
1704.0,TIGER KTOP30,7420.0,190.0,-2.50%,0.0
1705.0,ARIRANG KS로우사이즈가중TR,12605.0,370.0,-2.85%,0.0
1706.0,MASTER 스마트커머스액티브,7410.0,140.0,-1.85%,0.0
1707.0,KODEX 경기소비재,8990.0,125.0,-1.37%,0.0
1708.0,ARIRANG KS밸류가중TR,12585.0,315.0,-2.44%,0.0
1709.0,KBSTAR 200선물인버스,6975.0,165.0,+2.42%,0.0
1710.0,노루페인트우,13550.0,1050.0,-7.19%,500.0
1711.0,HANARO KAP초장기국고채,34740.0,560.0,-1.59%,0.0
1712.0,신한 레버리지 10년 국채선물 ETN,8910.0,15.0,-0.17%,0.0
1713.0,KINDEX 스마트로우볼,12470.0,225.0,-1.77%,0.0
1714.0,KODEX Fn멀티팩터,10375.0,310.0,-2.90%,0.0
1715.0,KINDEX 스마트하이베타,10350.0,270.0,-2.54%,0.0
1716.0,ARIRANG Fn K리츠,8230.0,115.0,-1.38%,0.0
1717.0,남선알미우,20000.0,500.0,-2.44%,500.0
1718.0,FOCUS 혁신기업액티브,6820.0,160.0,-2.29%,0.0
1719.0,HANARO 미국메타버스iSelect,8765.0,15.0,+0.17%,0.0
1720.0,히어로즈 리츠이지스액티브,8175.0,90.0,-1.09%,0.0
1721.0,QV 인버스 레버리지 S&P500 ETN,3065.0,125.0,+4.25%,0.0
1722.0,하이트진로홀딩스우,13000.0,150.0,-1.14%,5000.0
1723.0,TIGER 차이나항셍25,13595.0,120.0,-0.87%,0.0
1724.0,대원전선우,2325.0,45.0,-1.90%,500.0
1725.0,금호건설우,20800.0,450.0,-2.12%,5000.0
1726.0,깨끗한나라우,16550.0,450.0,-2.65%,1000.0
1727.0,KINDEX 인버스,6695.0,160.0,+2.45%,0.0
1728.0,마이티 코스피100,21500.0,450.0,-2.05%,0.0
1729.0,크라운해태홀딩스우,10000.0,250.0,-2.44%,500.0
1730.0,ARIRANG 스마트베타Quality채권혼합,9980.0,55.0,-0.55%,0.0
1731.0,TIGER 라틴35,3975.0,45.0,+1.15%,0.0
1732.0,KINDEX 베트남VN30선물블룸버그레버리지(H),11870.0,450.0,-3.65%,0.0
1733.0,JW중외제약우,32400.0,2400.0,-6.90%,2500.0
1734.0,HANARO 농업융복합산업,10725.0,305.0,-2.77%,0.0
1735.0,ARIRANG 코스닥150선물인버스,9000.0,260.0,+2.97%,0.0
1736.0,KOSEF 200선물인버스,7045.0,170.0,+2.47%,0.0
1737.0,KOSEF 독일DAX,7790.0,135.0,-1.70%,0.0
1738.0,현대비앤지스틸우,52900.0,4400.0,-7.68%,5000.0
1739.0,KBSTAR KRX기후변화솔루션,8295.0,270.0,-3.15%,0.0
1740.0,KINDEX 코스닥(합성),9655.0,315.0,-3.16%,0.0
1741.0,KOSEF 릭소글로벌디지털경제MSCI,7230.0,80.0,+1.12%,0.0
1742.0,TIGER 200커버드콜ATM,8240.0,190.0,-2.25%,0.0
1743.0,KBSTAR 차이나H선물인버스(H),14295.0,245.0,+1.74%,0.0
1744.0,ARIRANG KS퀄리티가중TR,11410.0,270.0,-2.31%,0.0
1745.0,TIGER 모멘텀,20305.0,580.0,-2.78%,0.0
1746.0,ARIRANG KS모멘텀가중TR,11365.0,360.0,-3.07%,0.0
1747.0,KINDEX 국채선물10년인버스,113300.0,510.0,+0.45%,0.0
1748.0,KBSTAR 200중공업,8550.0,415.0,-4.63%,0.0
1749.0,KBSTAR V&S셀렉트밸류,11270.0,275.0,-2.38%,0.0
1750.0,삼성 HSCEI ETN(H),5625.0,50.0,-0.88%,0.0
1751.0,KINDEX Fn성장소비주도주,5620.0,150.0,-2.60%,0.0
1752.0,KBSTAR 국채선물10년인버스,56075.0,70.0,+0.12%,0.0
1753.0,TIGER 200커뮤니케이션서비스,17515.0,385.0,-2.15%,0.0
1754.0,ARIRANG 코스피,22405.0,545.0,-2.37%,0.0
1755.0,KB 레버리지 FANG 플러스 ETN(H),11100.0,0.0,0.00%,0.0
1756.0,KODEX MSCI모멘텀,9225.0,75.0,-0.81%,0.0
1757.0,KBSTAR 5대그룹주,5535.0,145.0,-2.55%,0.0
1758.0,ARIRANG 글로벌희토류전략자원기업MV,9085.0,70.0,+0.78%,0.0
1759.0,ARIRANG KS로우볼가중TR,10820.0,185.0,-1.68%,0.0
1760.0,TIGER 코스닥150IT,11225.0,415.0,-3.57%,0.0
1761.0,KINDEX 싱가포르리츠채권혼합모닝스타,8970.0,70.0,-0.77%,0.0
1762.0,파워 고배당저변동성,25600.0,595.0,-2.27%,0.0
1763.0,TIGER 200커버드콜5%OTM,10695.0,245.0,-2.24%,0.0
1764.0,KINDEX 국채선물3년인버스,106570.0,10.0,-0.01%,0.0
1765.0,TIGER 200 산업재,5600.0,90.0,-1.58%,0.0
1766.0,동부건설우,23150.0,750.0,-3.14%,5000.0
1767.0,KBSTAR 200고배당커버드콜ATM,7465.0,160.0,-2.10%,0.0
1768.0,KBSTAR 200건설,9945.0,355.0,-3.45%,0.0
1769.0,KODEX 200 중소형,10330.0,340.0,-3.19%,0.0
1770.0,KB 레버리지 구리 선물 ETN(H),10270.0,195.0,-1.86%,0.0
1771.0,KB KOSPI 200 선물 ETN,7305.0,160.0,-2.14%,0.0
1772.0,KINDEX 스마트퀄리티,12650.0,330.0,-2.54%,0.0
1773.0,KBSTAR 미국장기국채선물인버스(H),10105.0,185.0,+1.86%,0.0
1774.0,노루홀딩스우,20700.0,1200.0,-5.48%,500.0
1775.0,KINDEX 필리핀MSCI(합성),12530.0,70.0,-0.56%,0.0
1776.0,HK S&P코리아로우볼,11125.0,130.0,-1.16%,0.0
1777.0,KINDEX 차이나항셍테크,5560.0,45.0,-0.80%,0.0
1778.0,HK 베스트일레븐액티브,7080.0,0.0,0.00%,0.0
1779.0,KBSTAR 헬스케어,9905.0,50.0,+0.51%,0.0
1780.0,TIGER 200 경기소비재,14420.0,280.0,-1.90%,0.0
1781.0,KB KOSDAQ 150 선물 ETN,6995.0,85.0,-1.20%,0.0
1782.0,ARIRANG 글로벌수소&차세대연료전지MV,8150.0,40.0,+0.49%,0.0
1783.0,KBSTAR Fn창업투자회사,6425.0,340.0,-5.03%,0.0
1784.0,하나 KRX BBIG K-뉴딜 ETN,4880.0,85.0,-1.71%,0.0
1785.0,삼성 항셍테크 ETN(H),4850.0,120.0,-2.41%,0.0
1786.0,KINDEX 스마트모멘텀,12040.0,310.0,-2.51%,0.0
1787.0,KBSTAR 유로스탁스50(H),8750.0,150.0,-1.69%,0.0
1788.0,TIGER 지주회사,8730.0,165.0,-1.85%,0.0
1789.0,CJ씨푸드1우,24000.0,300.0,-1.23%,500.0
1790.0,KODEX 골드선물인버스(H),8000.0,115.0,+1.46%,0.0
1791.0,삼성 KRX BBIG K-뉴딜 ETN,4770.0,60.0,-1.24%,0.0
1792.0,KBSTAR 우량업종,9460.0,235.0,-2.42%,0.0
1793.0,TIGER 의료기기,11815.0,65.0,-0.55%,0.0
1794.0,KB 레버리지 은 선물 ETN(H),9445.0,560.0,-5.60%,0.0
1795.0,KBSTAR 미국장기국채선물인버스2X(합성 H),9390.0,300.0,+3.30%,0.0
1796.0,TIGER 200에너지화학레버리지,9305.0,700.0,-7.00%,0.0
1797.0,흥국화재우,6050.0,370.0,-5.76%,5000.0
1798.0,성문전자우,7670.0,30.0,-0.39%,500.0
1799.0,ARIRANG 미국대체투자Top10MV,10215.0,10.0,+0.10%,0.0
1800.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,4590.0,270.0,-5.56%,0.0
1801.0,HANARO Fn골프테마,6120.0,230.0,-3.62%,0.0
1802.0,HANARO KRX기후변화솔루션,8300.0,300.0,-3.49%,0.0
1803.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,4540.0,270.0,-5.61%,0.0
1804.0,메리츠 레버리지 KRX300 선물 ETN,4535.0,0.0,0.00%,0.0
1805.0,TIGER 증권,3050.0,70.0,-2.24%,0.0
1806.0,KBSTAR 미국장기국채선물(H),8995.0,165.0,-1.80%,0.0
1807.0,KBSTAR 코스닥150선물인버스,5995.0,175.0,+3.01%,0.0
1808.0,KODEX K-이노베이션액티브,8965.0,365.0,-3.91%,0.0
1809.0,유유제약2우B,13750.0,550.0,-3.85%,1000.0
1810.0,TIGER 코스피중형주,12755.0,355.0,-2.71%,0.0
1811.0,KBSTAR 200IT,11075.0,360.0,-3.15%,0.0
1812.0,TIGER 방송통신,7630.0,260.0,-3.30%,0.0
1813.0,미래에셋 인버스 원유선물혼합 ETN(H),4405.0,15.0,+0.34%,0.0
1814.0,메리츠 레버리지 국채30년 ETN,4360.0,35.0,-0.80%,0.0
1815.0,KODEX 멀티에셋하이인컴(H),8640.0,10.0,+0.12%,0.0
1816.0,KINDEX Fn5G플러스,6155.0,215.0,-3.38%,0.0
1817.0,KODEX MSCI퀄리티,7180.0,85.0,-1.17%,0.0
1818.0,KBSTAR Fn플랫폼테마,6685.0,245.0,-3.54%,0.0
1819.0,TIGER 코스피대형주,10655.0,345.0,-3.14%,0.0
1820.0,KODEX MSCI EM선물(H),7035.0,95.0,-1.33%,0.0
1821.0,진흥기업우B,4865.0,235.0,-4.61%,500.0
1822.0,HK 하이볼액티브,6780.0,0.0,0.00%,0.0
1823.0,SOL 중국본토 중소형 CSI500(합성 H),4510.0,55.0,-1.20%,0.0
1824.0,ARIRANG 국채선물3년,50710.0,25.0,+0.05%,0.0
1825.0,KOSEF 코스닥150선물레버리지,2920.0,225.0,-7.15%,0.0
1826.0,TIGER 200 생활소비재,8210.0,145.0,-1.74%,0.0
1827.0,KBSTAR Fn K-뉴딜디지털플러스,7775.0,150.0,-1.89%,0.0
1828.0,ARIRANG 코스닥150,9605.0,305.0,-3.08%,0.0
1829.0,SK네트웍스우,33700.0,200.0,-0.59%,2500.0
1830.0,ARIRANG 200동일가중,8505.0,230.0,-2.63%,0.0
1831.0,TIGER 가격조정,18950.0,815.0,-4.12%,0.0
1832.0,KBSTAR 수출주,9390.0,350.0,-3.59%,0.0
1833.0,ARIRANG 코스피중형주,9360.0,265.0,-2.75%,0.0
1834.0,진흥기업2우B,12650.0,400.0,-3.07%,500.0
1835.0,KBSTAR 200금융,6895.0,45.0,-0.65%,0.0
1836.0,KBSTAR 미국장기국채선물레버리지(합성 H),7420.0,295.0,-3.82%,0.0
1837.0,마이티 200커버드콜ATM레버리지,6065.0,220.0,-3.50%,0.0
1838.0,ARIRANG KRX300헬스케어,7860.0,75.0,+0.96%,0.0
1839.0,동양우,5750.0,200.0,-3.36%,500.0
1840.0,KODEX 퀄리티Plus,7005.0,95.0,-1.34%,0.0
1841.0,ARIRANG 탄소효율그린뉴딜,6925.0,180.0,-2.53%,0.0
1842.0,동양2우B,11200.0,200.0,-1.75%,500.0
1843.0,KBSTAR 팔라듐선물(H),11510.0,100.0,+0.88%,0.0
1844.0,KBSTAR 중소형고배당,9825.0,240.0,-2.38%,0.0
1845.0,KBSTAR 모멘텀밸류,11310.0,230.0,-1.99%,0.0
1846.0,TIGER 금속선물(H),5620.0,145.0,-2.52%,0.0
1847.0,KBSTAR 200생활소비재,6250.0,120.0,-1.88%,0.0
1848.0,TRUE 레버리지 HSCEI ETN(H),3175.0,140.0,-4.22%,0.0
1849.0,TIGER KRX BBIG K-뉴딜레버리지,2850.0,95.0,-3.23%,0.0
1850.0,ARIRANG ESG우수기업,7740.0,160.0,-2.03%,0.0
1851.0,HANARO 코스닥150선물레버리지,5885.0,365.0,-5.84%,0.0
1852.0,KBSTAR 모멘텀로우볼,12225.0,180.0,-1.45%,0.0
1853.0,흥국화재2우B,18350.0,50.0,+0.27%,5000.0
1854.0,삼성 레버리지 HSCEI ETN(H),2780.0,115.0,-3.97%,0.0
1855.0,ARIRANG 중형주저변동50,9240.0,245.0,-2.58%,0.0
1856.0,신한 인버스 브렌트원유 선물 ETN(H),2650.0,10.0,-0.38%,0.0
1857.0,ARIRANG 주도업종,7180.0,115.0,-1.58%,0.0
1858.0,KBSTAR 팔라듐선물인버스(H),4050.0,0.0,0.00%,0.0
1859.0,KBSTAR 200철강소재,7035.0,230.0,-3.17%,0.0
1860.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,2080.0,35.0,-1.65%,0.0
1861.0,하나 레버리지 KRX BBIG K-뉴딜 ETN,2035.0,60.0,-2.86%,0.0
1862.0,삼성 레버리지 KRX BBIG K-뉴딜 ETN,2015.0,135.0,-6.28%,0.0
1863.0,KBSTAR 200커뮤니케이션서비스,10925.0,330.0,-2.93%,0.0
1864.0,KBSTAR 200에너지화학,9250.0,325.0,-3.39%,0.0
1865.0,KBSTAR 200산업재,10135.0,250.0,-2.41%,0.0
1866.0,KBSTAR 200경기소비재,9040.0,235.0,-2.53%,0.0
